EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-62-0528340,East South Central,Knox County,Tennessee,2nd Congressional district,Hospitals,$10M or more,8181846,0.0130735575955369,-0.00951350266736615,1
EIN-36-4819384,Mid-Atlantic,New York County,New York,12th Congressional district,Human services,$100K to $499K,15572,0.31168366149329,0.280707059052878,0
EIN-22-2456238,Mid-Atlantic,Berks County,Pennsylvania,6th Congressional district,Human services,$10M or more,4466052,0.0263394653661581,-0.256421628477269,1
EIN-46-5671164,Mid-Atlantic,New York County,New York,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,21500,0.405154582462317,0.36572963655701,0
EIN-83-0646600,West North Central,Washington County,Minnesota,8th Congressional district,"Arts, culture, and humanities",Less than $100K,5390,0.736979946123915,0.720847051780904,0
EIN-31-1273779,East North Central,Gallia County,Ohio,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,99030,0.284264296539606,0.0849490088577863,0
EIN-43-1578193,West North Central,Cooper County,Missouri,3rd Congressional district,Unclassified,$1M to $4.9M,263831,0.115369049835285,0.0619822820465086,0
EIN-83-2816606,Mid-Atlantic,Perry County,Pennsylvania,13th Congressional district,Health,$100K to $499K,144394,0.387671875478823,0.0472941914161856,0
EIN-37-1656731,East North Central,Cook County,Illinois,2nd Congressional district,Education,$5M to $9.9M,6180439,0.0338622741774556,-0.86204789647841,1
EIN-27-2510007,Pacific,Thurston County,Washington,10th Congressional district,"International, foreign affairs",$100K to $499K,39417,0.207810485789146,0.110655121502745,0
EIN-63-1157447,East South Central,Chilton County,Alabama,6th Congressional district,Human services,$100K to $499K,7433,-1.28323456019963,-1.39915782907049,1
EIN-51-0164092,West North Central,Hennepin County,Minnesota,5th Congressional district,Health,$1M to $4.9M,786369,0.0938883509312015,-0.12869564429766,1
EIN-87-0774528,West South Central,Lafourche Parish,Louisiana,3rd Congressional district,Education,$1M to $4.9M,1425709,-0.0788602744173688,-0.982958144914743,1
EIN-20-1346011,Pacific,Placer County,California,3rd Congressional district,Health,$500K to $999K,68605,-0.0533829449283121,-0.174192344130253,1
EIN-82-0993366,Mid-Atlantic,Kings County,New York,7th Congressional district,"Public, societal benefit",$5M to $9.9M,1752181,0.579977525663127,0.449210752545491,0
EIN-39-1232343,East North Central,Waukesha County,Wisconsin,5th Congressional district,Unclassified,$1M to $4.9M,278085,-0.00422051890574388,-0.152860716461948,1
EIN-14-1912128,Mountain,Bernalillo County,New Mexico,1st Congressional district,Health,$1M to $4.9M,257935,0.0988833399665974,-0.0183050828976278,1
EIN-94-2839324,Pacific,Fresno County,California,5th Congressional district,Unclassified,$10M or more,1133704,-0.239855024520194,-0.255848259900655,1
EIN-14-1645494,Mid-Atlantic,Orange County,New York,18th Congressional district,Unclassified,$500K to $999K,451924,0.124523695075715,-0.594786669510437,1
EIN-93-1317582,Pacific,Hood River County,Oregon,3rd Congressional district,Education,$1M to $4.9M,146050,0.0213401417223602,-0.0375026792520334,1
EIN-35-1748468,East North Central,Vanderburgh County,Indiana,8th Congressional district,Health,$1M to $4.9M,269530,0.192531018356217,-0.00229281039137522,1
EIN-04-2977737,New England,Bristol County,Massachusetts,4th Congressional district,"Public, societal benefit",$500K to $999K,117067,0.104404422720025,-0.0485963353111849,1
EIN-47-2936846,East North Central,Ross County,Ohio,2nd Congressional district,"Arts, culture, and humanities",Less than $100K,22884,-0.401441858727728,-0.828844645325165,1
EIN-57-0984816,South Atlantic,Horry County,South Carolina,7th Congressional district,Unclassified,$1M to $4.9M,43372,0.123556630878573,0.0860789354302132,0
EIN-27-0260900,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"Public, societal benefit",$100K to $499K,410298,-0.0309318007487378,-0.970398525421594,1
EIN-59-3442387,South Atlantic,Leon County,Florida,2nd Congressional district,Environment and animals,$100K to $499K,280331,0.0525370052318598,-0.875136918530579,1
EIN-38-1814318,East North Central,Mason County,Michigan,2nd Congressional district,Unclassified,$1M to $4.9M,4412568,-0.0131549152850309,-0.990820827895785,1
EIN-45-5161236,South Atlantic,Craven County,North Carolina,3rd Congressional district,Human services,$500K to $999K,341325,0.0970325916097989,-0.488058199670536,1
EIN-73-1328881,West South Central,Tulsa County,Oklahoma,1st Congressional district,Unclassified,$10M or more,6260371,0.12492649758863,-0.301733089402104,1
EIN-45-0408291,West North Central,Stark County,North Dakota,Congressional district (at large),Unclassified,$1M to $4.9M,341922,0.0141867408072515,-0.0669255577446111,1
EIN-23-7299143,East North Central,Cuyahoga County,Ohio,11th Congressional district,Human services,$5M to $9.9M,5870090,0.02564173605843,-0.972139551936779,1
EIN-46-4358082,East South Central,Sumner County,Tennessee,6th Congressional district,Human services,$100K to $499K,121705,0.0358581035178749,-0.563278427048156,1
EIN-73-1673656,West North Central,Hennepin County,Minnesota,3rd Congressional district,Education,$10M or more,18973519,0.0875504864026522,-0.881069593191205,1
EIN-58-1521578,South Atlantic,Montgomery County,North Carolina,8th Congressional district,Unclassified,$100K to $499K,233700,0.264795891600748,-0.416342661948925,1
EIN-46-4204895,West South Central,East Baton Rouge Parish,Louisiana,6th Congressional district,Education,$10M or more,3075684,0.0535568475806014,-0.232937007165504,1
EIN-95-2990678,Pacific,Shasta County,California,1st Congressional district,Unclassified,$1M to $4.9M,3416088,0.00679631891019279,-0.805264663016448,1
EIN-56-2537918,South Atlantic,Baltimore County,Maryland,2nd Congressional district,Human services,$1M to $4.9M,1422756,-0.000579860496107555,-1.00057986049611,1
EIN-23-7349132,New England,Suffolk County,Massachusetts,7th Congressional district,Unclassified,$1M to $4.9M,203550,0.0160112117952422,-0.103900564242196,1
EIN-31-4416407,East North Central,Franklin County,Ohio,15th Congressional district,Human services,$5M to $9.9M,1110400,0.00930967859663758,-0.12985549080788,1
EIN-15-0559207,Mid-Atlantic,Jefferson County,New York,24th Congressional district,Human services,$5M to $9.9M,2327622,0.399382489253896,0.119909108373556,0
EIN-46-5624635,Pacific,Riverside County,California,35th Congressional district,Education,Less than $100K,15000,0.363537521170346,0.25899260518961,0
EIN-39-1403784,East North Central,Grant County,Wisconsin,3rd Congressional district,"Public, societal benefit",$500K to $999K,876019,0.156275153294022,-0.589875567586076,1
EIN-23-1657371,Mid-Atlantic,Cumberland County,Pennsylvania,10th Congressional district,Unclassified,$1M to $4.9M,964693,0.0093836346423456,-0.55367705168149,1
EIN-95-2690539,Pacific,Santa Barbara County,California,24th Congressional district,Human services,$10M or more,13017,0.0308376681883999,0.0296999735787754,0
EIN-62-1114867,East South Central,Knox County,Tennessee,2nd Congressional district,Unclassified,$10M or more,7418357,0.14479736069429,0.0933473766951722,0
EIN-91-1787068,West North Central,Lancaster County,Nebraska,1st Congressional district,"Public, societal benefit",$500K to $999K,651523,0.132929400592665,-0.449652072986879,1
EIN-61-0660109,East South Central,Breathitt County,Kentucky,5th Congressional district,Human services,$10M or more,10338868,0.0106252811601717,-0.974757058549938,1
EIN-36-2166973,East North Central,Rock Island County,Illinois,17th Congressional district,Human services,$5M to $9.9M,5924982,-0.00901321239058908,-0.922277362478956,1
EIN-11-2774575,Mid-Atlantic,Queens County,New York,7th Congressional district,Religion-related,$1M to $4.9M,1131412,-0.157171111236053,-0.589909731696486,1
EIN-72-0423898,West South Central,Orleans Parish,Louisiana,1st Congressional district,Education,$100K to $499K,13100,-0.457669968507198,-0.600422809942572,1
EIN-16-0991179,Mid-Atlantic,Monroe County,New York,25th Congressional district,Human services,$1M to $4.9M,1924983,0.0387714570362222,-0.793245261244751,1
EIN-58-1281657,South Atlantic,DeKalb County,Georgia,5th Congressional district,Education,$1M to $4.9M,1882595,-0.10953586679912,-0.861512977491355,1
EIN-87-0645898,Mountain,Washington County,Utah,2nd Congressional district,Health,$500K to $999K,233065,0.195727657982401,-0.139649031923849,1
EIN-58-2253657,South Atlantic,Fulton County,Georgia,5th Congressional district,Human services,$100K to $499K,365172,-0.121403064857108,-1.12140306485711,1
EIN-95-3942976,Pacific,Orange County,California,40th Congressional district,Unclassified,$100K to $499K,8775,0.142297465032573,0.120470029874359,0
EIN-35-1700892,East North Central,Fayette County,Indiana,6th Congressional district,Unclassified,$500K to $999K,360128,-0.568226656839957,-1.58905550201259,1
EIN-41-1603279,West North Central,Ramsey County,Minnesota,4th Congressional district,"Arts, culture, and humanities",$100K to $499K,121642,0.219992729341847,-0.100448357252745,1
EIN-22-3465304,Mid-Atlantic,Burlington County,New Jersey,3rd Congressional district,Human services,$100K to $499K,111360,-0.0496789719307476,-0.592162823098432,1
EIN-81-3612198,South Atlantic,Seminole County,Florida,7th Congressional district,Health,$100K to $499K,50560,0.0205169169595626,-0.158983917350091,1
EIN-39-0966281,East North Central,Milwaukee County,Wisconsin,4th Congressional district,Unclassified,$1M to $4.9M,1355144,0.0117061471271506,-0.481041415849659,1
EIN-59-0747306,South Atlantic,Hillsborough County,Florida,14th Congressional district,Unclassified,$10M or more,22586036,0.0154938584455424,-0.521546009437059,1
EIN-22-3889575,South Atlantic,Buncombe County,North Carolina,11th Congressional district,Education,$100K to $499K,281986,0.400867723450896,-0.000783401014433095,1
EIN-51-0064344,South Atlantic,New Castle County,Delaware,Congressional district (at large),Unclassified,$1M to $4.9M,2350956,0.0182783713865631,-0.589421126314941,1
EIN-13-3335286,Mid-Atlantic,Richmond County,New York,11th Congressional district,"Arts, culture, and humanities",$100K to $499K,207160,-0.0194439806311571,-0.884196026047754,1
EIN-26-3798438,Pacific,San Bernardino County,California,35th Congressional district,Education,$10M or more,39175881,0.101665801011799,-0.876728931963873,1
EIN-47-0491162,West North Central,Lancaster County,Nebraska,1st Congressional district,Unclassified,$10M or more,13786664,0.0786820888507127,-0.690645012262269,1
EIN-59-3368679,South Atlantic,Orange County,Florida,10th Congressional district,Human services,$1M to $4.9M,2221797,-0.0254387034524835,-0.969399204740457,1
EIN-61-0680352,East South Central,Mason County,Kentucky,4th Congressional district,Unclassified,$10M or more,2400842,-0.0318741226288197,-0.245318538525207,1
EIN-45-2770109,Mountain,Larimer County,Colorado,4th Congressional district,Human services,$10M or more,301626,-0.204913110699861,-0.232985768687091,1
EIN-91-1215080,Pacific,Snohomish County,Washington,1st Congressional district,Human services,$1M to $4.9M,437331,0.333079118519869,0.150623945783824,0
EIN-46-2847744,West North Central,St. Louis County,Missouri,1st Congressional district,Hospitals,$10M or more,131730,-0.473861969145115,-0.477304453780156,1
EIN-25-1824081,Mid-Atlantic,Clearfield County,Pennsylvania,15th Congressional district,"Public, societal benefit",$100K to $499K,452,-0.194763474499759,-0.199508682050098,1
EIN-20-1175847,West North Central,Ramsey County,Minnesota,4th Congressional district,"International, foreign affairs",$100K to $499K,23200,0.497773674679544,0.456584880872066,0
EIN-45-4505930,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Human services,$100K to $499K,37815,0.169214117627982,0.0925676319347182,0
EIN-26-0079099,East North Central,Franklin County,Ohio,3rd Congressional district,Religion-related,$100K to $499K,145421,-0.120742135303937,-0.741554710279496,1
EIN-39-0806175,East North Central,La Crosse County,Wisconsin,3rd Congressional district,Human services,$500K to $999K,179038,0.280460549477774,0.124824729542363,0
EIN-06-0944008,New England,Capitol Planning Region,Connecticut,1st Congressional district,Human services,$500K to $999K,299334,0.269916077054657,-0.00926808521751134,1
EIN-62-0784907,East South Central,Madison County,Tennessee,8th Congressional district,Unclassified,$500K to $999K,401178,0.173628653715985,-0.270079677220986,1
EIN-27-5021782,Mid-Atlantic,Westchester County,New York,16th Congressional district,"International, foreign affairs",Less than $100K,4874,0.213298509086952,0.124895708637139,0
EIN-11-2843233,Mid-Atlantic,Kings County,New York,8th Congressional district,"Public, societal benefit",$100K to $499K,220000,-0.123640435785952,-1.12106978831829,1
EIN-26-2641235,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Education,$500K to $999K,199151,0.127407132653624,-0.177835067347602,1
EIN-73-1497381,West South Central,Oklahoma County,Oklahoma,5th Congressional district,Human services,$1M to $4.9M,852705,0.0863387758127345,-0.10873055380423,1
EIN-16-1597251,Mid-Atlantic,Monroe County,New York,25th Congressional district,Human services,$10M or more,722200,0.148166731035528,0.0971379809770585,0
EIN-27-3572770,West South Central,Fort Bend County,Texas,7th Congressional district,Health,$500K to $999K,45293,0.0648461151223011,0.00237775065339871,0
EIN-37-1546933,Mountain,Maricopa County,Arizona,4th Congressional district,Education,$1M to $4.9M,2332197,-0.0201967832619015,-0.979834900225817,1
EIN-54-0952118,South Atlantic,Williamsburg city,Virginia,1st Congressional district,Human services,$500K to $999K,71400,-0.0676151372514263,-0.205184475858893,1
EIN-31-1755892,West North Central,Scotts Bluff County,Nebraska,3rd Congressional district,Human services,$100K to $499K,404027,0.0930683431840077,-0.716136345883847,1
EIN-81-2386721,Pacific,San Joaquin County,California,9th Congressional district,Health,$100K to $499K,231168,0.13499705841639,-0.86500294158361,1
EIN-86-6037149,Mountain,Coconino County,Arizona,2nd Congressional district,Unclassified,$5M to $9.9M,3805583,-0.00145398237741827,-0.436218704448807,1
EIN-36-3785810,West North Central,Lancaster County,Nebraska,1st Congressional district,Human services,$500K to $999K,225251,0.442452119524277,0.208729613573588,0
EIN-57-0904064,South Atlantic,Greenwood County,South Carolina,3rd Congressional district,Human services,$1M to $4.9M,1154575,-0.0921609090375895,-0.983182434163613,1
