EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-39-1875565,West North Central,Mahaska County,Iowa,1st Congressional district,Education,$100K to $499K,229039,0,-1,1
EIN-03-0603564,New England,Cumberland County,Maine,1st Congressional district,Human services,Less than $100K,15000,-3.0135597682991,-3.6718009478673,1
EIN-64-0820421,East South Central,Lafayette County,Mississippi,1st Congressional district,Education,$500K to $999K,760355,0.0911015360844523,-0.875040819516113,1
EIN-81-2161937,Mid-Atlantic,New York County,New York,12th Congressional district,"Public, societal benefit",$10M or more,68909,-0.318308497362336,-0.323372050617456,1
EIN-32-0148054,South Atlantic,Sussex County,Delaware,Congressional district (at large),Environment and animals,$100K to $499K,59650,-0.212507256660001,-0.853780988625857,1
EIN-23-7345901,South Atlantic,Appomattox County,Virginia,5th Congressional district,Human services,$100K to $499K,98264,0.254651726852699,0.0983657921732976,0
EIN-21-1323630,West South Central,East Baton Rouge Parish,Louisiana,6th Congressional district,Education,$5M to $9.9M,7319334,-0.0409737875588614,-1.04051330204982,1
EIN-31-0930919,East North Central,Hamilton County,Ohio,8th Congressional district,"Public, societal benefit",Less than $100K,43888,0.816648940309736,0.437149255925359,0
EIN-20-3058736,Mountain,El Paso County,Colorado,5th Congressional district,Human services,$5M to $9.9M,1346846,-0.131256986328293,-0.354827127487398,1
EIN-63-0836930,South Atlantic,Orange County,Florida,10th Congressional district,Unclassified,$5M to $9.9M,4662702,0.021215308652355,-0.830998019660829,1
EIN-26-0279556,Pacific,Los Angeles County,California,36th Congressional district,Education,$5M to $9.9M,5435332,0.0921616553827568,-0.827999321475635,1
EIN-46-3780208,Pacific,Multnomah County,Oregon,1st Congressional district,Human services,$500K to $999K,9000,-0.509853083786982,-0.530292810439704,1
EIN-54-1516266,South Atlantic,Fairfax city,Virginia,11th Congressional district,Unclassified,$5M to $9.9M,7308145,0.058004278529062,-0.766098582983922,1
EIN-47-2697761,New England,Norfolk County,Massachusetts,8th Congressional district,Environment and animals,$500K to $999K,7400,0.176151226289752,0.165930994097125,0
EIN-13-3538961,Mid-Atlantic,New York County,New York,12th Congressional district,Human services,$10M or more,13221606,-0.375738570320256,-0.858063279808725,1
EIN-82-2631641,South Atlantic,Hillsborough County,Florida,14th Congressional district,Human services,$1M to $4.9M,2635700,-0.162240259378786,-0.800158916944477,1
EIN-54-1975316,South Atlantic,Montgomery County,Virginia,9th Congressional district,"Arts, culture, and humanities",$100K to $499K,33070,0.243907961471253,0.155817137620935,0
EIN-23-2378930,Mid-Atlantic,Rensselaer County,New York,20th Congressional district,Unclassified,$10M or more,726877,0.0303613069909707,0.00790036034752686,0
EIN-84-3252427,Mid-Atlantic,Ocean County,New Jersey,4th Congressional district,Human services,$500K to $999K,84000,0.230959873252072,0.143230589112587,0
EIN-38-1565380,East North Central,Huron County,Michigan,9th Congressional district,Hospitals,$10M or more,1747245,0.0222695840239014,-0.0701364360478701,1
EIN-31-0584309,East North Central,Hamilton County,Ohio,1st Congressional district,"Arts, culture, and humanities",$1M to $4.9M,50000,-0.134596260706242,-0.154079867199738,1
EIN-55-0607861,South Atlantic,Lewis County,West Virginia,2nd Congressional district,Human services,$100K to $499K,67957,-0.110051951254819,-0.47439162346331,1
EIN-74-2894037,West South Central,Kerr County,Texas,21st Congressional district,Unclassified,$500K to $999K,6500,-0.275370702548372,-0.285903175783738,1
EIN-46-2666977,Mid-Atlantic,Erie County,New York,26th Congressional district,Human services,$100K to $499K,31963,-0.0495551322547199,-0.126624550912642,1
EIN-63-0825743,East South Central,Autauga County,Alabama,6th Congressional district,"Arts, culture, and humanities",Less than $100K,117578,0.431646453100818,-0.757679974914274,1
EIN-75-3168424,South Atlantic,Prince George's County,Maryland,4th Congressional district,Human services,$500K to $999K,604100,0.264200626395798,-0.414432267022553,1
EIN-39-1658015,East North Central,Douglas County,Wisconsin,7th Congressional district,Unclassified,$1M to $4.9M,742814,-0.0769217731120582,-0.580536093713347,1
EIN-51-0192597,East North Central,Cook County,Illinois,9th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,152611,-0.178682027204905,-0.23406699210549,1
EIN-23-2141496,Mid-Atlantic,Monroe County,Pennsylvania,8th Congressional district,Unclassified,$1M to $4.9M,1310956,-0.0622842623777381,-0.804966107984239,1
EIN-13-2883065,Mid-Atlantic,Westchester County,New York,16th Congressional district,Human services,$1M to $4.9M,1364286,0.12356222664954,-0.625007750245127,1
EIN-06-0646551,New England,Naugatuck Valley Planning Region,Connecticut,5th Congressional district,Unclassified,$500K to $999K,291394,-0.00349678363102084,-0.380045848441696,1
EIN-25-1674754,Mid-Atlantic,Elk County,Pennsylvania,15th Congressional district,Education,$100K to $499K,275875,-0.0477650714413061,-0.750398594096223,1
EIN-87-0741588,East South Central,Simpson County,Mississippi,3rd Congressional district,Hospitals,$10M or more,1302039,-0.00313977880162387,-0.0651438503756087,1
EIN-61-1293041,East South Central,Warren County,Kentucky,2nd Congressional district,Human services,$100K to $499K,139675,0.129378528595054,-0.176981387003803,1
EIN-26-4355458,East South Central,Jefferson County,Alabama,6th Congressional district,Human services,$100K to $499K,233672,0.0286007000768377,-0.496394020139566,1
EIN-27-1621216,South Atlantic,New Castle County,Delaware,Congressional district (at large),Human services,$1M to $4.9M,261982,0.131285055036647,-0.0356549787869635,1
EIN-47-2914936,New England,Greater Bridgeport Planning Region,Connecticut,4th Congressional district,Education,Less than $100K,71639,0.702290114109835,0.347792523974941,0
EIN-23-2012487,Mid-Atlantic,Bucks County,Pennsylvania,1st Congressional district,Human services,$100K to $499K,150855,0.0400892219842969,-0.498294075660243,1
EIN-71-0795889,West South Central,Pulaski County,Arkansas,2nd Congressional district,Unclassified,$1M to $4.9M,4124757,0.0910425565998429,-0.675495286954783,1
EIN-74-2920038,West South Central,Brewster County,Texas,23rd Congressional district,"Public, societal benefit",$100K to $499K,223815,0.0238698172397324,-0.745156114171051,1
EIN-94-3370994,South Atlantic,Montgomery County,Maryland,8th Congressional district,Environment and animals,$10M or more,12893945,-0.0457547578426726,-0.85397247534938,1
EIN-45-5444810,Mountain,Weber County,Utah,1st Congressional district,Human services,$1M to $4.9M,2502671,0.316729944466911,-0.0860086193842327,1
EIN-45-5061511,East South Central,Davidson County,Tennessee,7th Congressional district,Education,$500K to $999K,60500,0.651296154455655,0.629102985109667,0
EIN-42-1705858,Pacific,Kern County,California,22nd Congressional district,Human services,$500K to $999K,329009,0.0203339077375067,-0.599286232191117,1
EIN-93-1255989,Pacific,Umatilla County,Oregon,2nd Congressional district,Environment and animals,$1M to $4.9M,820608,-0.0126276001840178,-0.692836982605344,1
EIN-90-0942338,South Atlantic,Richmond city,Virginia,4th Congressional district,Education,$500K to $999K,321087,0.209421235179141,-0.0764990048931652,1
EIN-39-1336204,East North Central,Green Lake County,Wisconsin,6th Congressional district,Unclassified,$100K to $499K,16260,-0.0232418583425264,-0.0816699066804173,1
EIN-99-0316106,Pacific,Hawaii County,Hawaii,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,82000,0.272054287476866,-0.129422363228656,1
EIN-42-1624306,Mid-Atlantic,Bucks County,Pennsylvania,1st Congressional district,Health,$5M to $9.9M,1248370,-0.130162145209099,-0.294393846925377,1
EIN-52-1023074,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Human services,$10M or more,15655268,-0.0603173689229213,-0.904332145047724,1
EIN-14-1813412,Mid-Atlantic,Putnam County,New York,17th Congressional district,Human services,$5M to $9.9M,27832,-0.139336073560709,-0.143514117184876,1
EIN-55-0541097,South Atlantic,Pendleton County,West Virginia,1st Congressional district,Unclassified,$500K to $999K,475252,-0.0181413879139727,-0.59912055832444,1
EIN-26-2297376,New England,Hampden County,Massachusetts,1st Congressional district,"Arts, culture, and humanities",Less than $100K,8310,-1.95199744554034,-2.24682466472717,1
EIN-93-0936063,Pacific,Deschutes County,Oregon,5th Congressional district,Education,$1M to $4.9M,29618,0.396822467732136,0.389486233228253,0
EIN-31-1650423,South Atlantic,Hillsborough County,Florida,14th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,1026924,0.886096235718738,0.794384295396104,0
EIN-64-0702475,East South Central,Lowndes County,Mississippi,1st Congressional district,Human services,$100K to $499K,367033,0.103492202505946,-0.809697853325504,1
EIN-31-0537518,East North Central,Hamilton County,Ohio,1st Congressional district,Unclassified,$5M to $9.9M,4033167,-0.594731574506059,-1.2890161260836,1
EIN-93-0495655,Pacific,Lane County,Oregon,4th Congressional district,Unclassified,$5M to $9.9M,5104546,-0.0196219129443976,-0.747382466553541,1
EIN-31-1376693,East North Central,Hamilton County,Ohio,1st Congressional district,Health,$1M to $4.9M,172417,0.138354205044065,0.0270676031720009,0
EIN-04-2790325,New England,Middlesex County,Massachusetts,4th Congressional district,Unclassified,$100K to $499K,27500,0.244733062006225,0.147914348885353,0
EIN-42-1640342,East North Central,Hamilton County,Ohio,1st Congressional district,"Arts, culture, and humanities",$500K to $999K,53008,0.505541264698519,0.467077130718409,0
EIN-20-0034091,East North Central,Kalamazoo County,Michigan,4th Congressional district,Human services,$500K to $999K,78400,0.0297329563443205,-0.0564527122102227,1
EIN-23-1352166,South Atlantic,New Castle County,Delaware,Congressional district (at large),Environment and animals,$10M or more,192377931,0.0416037883513255,-0.0142035032884548,1
EIN-91-0917079,Pacific,King County,Washington,7th Congressional district,Human services,$10M or more,11635257,0.0255558496779629,-0.600072998277905,1
EIN-44-0558260,West North Central,Jackson County,Missouri,5th Congressional district,Human services,$1M to $4.9M,45255,-0.0239537477959433,-0.0426719433048173,1
EIN-39-6038248,East North Central,Dane County,Wisconsin,2nd Congressional district,"Public, societal benefit",$10M or more,83248,0.515660171988043,0.513406132218516,0
EIN-46-3585772,East South Central,Elmore County,Alabama,6th Congressional district,Health,$100K to $499K,69,-22.7289010989011,-22.7364835164835,1
EIN-39-1815578,East North Central,Dane County,Wisconsin,2nd Congressional district,Unclassified,$1M to $4.9M,1955867,0.429833477785528,0.0504297873099846,0
EIN-04-3575600,New England,Barnstable County,Massachusetts,9th Congressional district,Human services,$100K to $499K,159929,-0.068326983241954,-0.563723941393303,1
EIN-85-6012236,Mountain,Bernalillo County,New Mexico,1st Congressional district,Unclassified,$500K to $999K,87195,-0.039873122284691,-0.17878701462981,1
EIN-52-1168289,Mid-Atlantic,New York County,New York,10th Congressional district,Unclassified,$1M to $4.9M,1384806,-0.356312435434326,-1.08582539492725,1
EIN-61-0603004,East South Central,Henderson County,Kentucky,1st Congressional district,Education,$100K to $499K,18500,-0.470186793117811,-0.61837172791644,1
EIN-26-0376142,West South Central,Sebastian County,Arkansas,3rd Congressional district,Human services,$100K to $499K,198582,0.0872960897023021,-0.717132313326123,1
EIN-47-4357307,Mid-Atlantic,Kings County,New York,10th Congressional district,Human services,$100K to $499K,21903,0.189393296986687,0.080138868797917,0
EIN-46-1813949,New England,Hampden County,Massachusetts,1st Congressional district,Education,$500K to $999K,120099,-0.0594474553118572,-0.302133472358621,1
EIN-58-1606805,East South Central,Hawkins County,Tennessee,1st Congressional district,Environment and animals,$100K to $499K,40500,0.184121729982166,0.0109182351205368,0
EIN-87-4107258,West North Central,Jackson County,Missouri,5th Congressional district,"Public, societal benefit",$100K to $499K,75966,-0.0716840304773752,-0.452731477069236,1
EIN-04-3611860,Mid-Atlantic,Erie County,New York,26th Congressional district,Human services,$100K to $499K,297950,0.333034759962064,-0.1155027323227,1
EIN-65-0854467,South Atlantic,Polk County,Florida,15th Congressional district,Education,$10M or more,34253299,0.0407317208927687,-0.866717433004978,1
EIN-02-0585175,East North Central,Washtenaw County,Michigan,6th Congressional district,Health,$1M to $4.9M,2e+05,0.0443159066791429,-0.0428086518171569,1
EIN-35-0924720,East North Central,Marion County,Indiana,7th Congressional district,Human services,$10M or more,1656093,0.075059101083435,-0.0481068353925407,1
EIN-03-0315418,New England,Chittenden County,Vermont,Congressional district (at large),Unclassified,$500K to $999K,5000,0.153943316629379,0.14706359886292,0
EIN-81-3035488,South Atlantic,Union County,North Carolina,8th Congressional district,Religion-related,$500K to $999K,122387,0.156016043841005,0.0346889572692954,0
EIN-51-0662715,Pacific,Alameda County,California,12th Congressional district,Human services,$1M to $4.9M,1131342,0.700119265319494,0.483120447231522,0
EIN-46-1823455,Mid-Atlantic,Berks County,Pennsylvania,4th Congressional district,Human services,$100K to $499K,290011,0.0595581100615854,-0.658305114952771,1
EIN-81-1591108,East North Central,Crawford County,Ohio,5th Congressional district,"Public, societal benefit",Less than $100K,84315,0.346283872734358,-0.541700456024686,1
EIN-38-2960530,East North Central,Ingham County,Michigan,7th Congressional district,Unclassified,$1M to $4.9M,1283987,0.169764348636277,-0.534779235288114,1
EIN-75-2254616,West South Central,Dallas County,Texas,30th Congressional district,Human services,$500K to $999K,20000,-3.82196815554048,-3.95115460388205,1
EIN-39-1174015,East North Central,Vernon County,Wisconsin,3rd Congressional district,Unclassified,$100K to $499K,49690,0.00191578559233045,-0.197237741777753,1
EIN-88-0419196,Mountain,Douglas County,Nevada,2nd Congressional district,Health,$100K to $499K,41603,0.0525270849301711,-0.0388424143527619,1
EIN-26-3327348,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,Less than $100K,15950,-1.33047986085059,-1.87445857917534,1
EIN-46-1358388,South Atlantic,Fairfax city,Virginia,11th Congressional district,Human services,$1M to $4.9M,732473,0.16385954632808,-0.286012427365262,1
